,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
383034,2,2,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-6.0,0.0,0700-0759,-15.0,0.0,1000-1059,0.0,641.0
152052,4,4,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-4.0,0.0,1800-1859,-15.0,0.0,2100-2159,0.0,731.0
458586,9,2,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,0.0,0.0,1200-1259,21.0,21.0,1300-1359,0.0,641.0
175705,3,3,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-7.0,0.0,1400-1459,-5.0,0.0,1900-1959,0.0,1199.0
374922,17,3,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,3.0,3.0,0900-0959,-8.0,0.0,1200-1259,0.0,641.0
106680,15,1,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,,,1700-1759,,,1900-1959,1.0,1199.0
174785,19,5,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,62.0,62.0,1400-1459,46.0,46.0,1700-1759,0.0,731.0
156634,10,3,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-6.0,0.0,1300-1359,-7.0,0.0,1400-1459,0.0,1199.0
174762,8,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-6.0,0.0,1100-1159,-4.0,0.0,1300-1359,0.0,731.0
237199,5,5,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-10.0,0.0,2300-2359,-25.0,0.0,0001-0559,0.0,641.0
458556,10,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,7.0,7.0,1400-1459,-2.0,0.0,1700-1759,0.0,641.0
484568,6,6,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,23.0,23.0,1400-1459,5.0,5.0,1700-1759,0.0,731.0
458576,30,2,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-1.0,0.0,1400-1459,7.0,7.0,1700-1759,0.0,641.0
236293,19,5,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,-9.0,0.0,1200-1259,-8.0,0.0,1500-1559,0.0,641.0
470256,3,3,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-5.0,0.0,1100-1159,-20.0,0.0,1300-1359,0.0,731.0
195746,30,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,0800-0859,-16.0,0.0,1000-1059,0.0,731.0
152079,28,7,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1500-1559,-13.0,0.0,1600-1659,0.0,731.0
515926,13,6,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-6.0,0.0,0800-0859,-10.0,0.0,1100-1159,0.0,731.0
462957,29,1,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-4.0,0.0,0700-0759,-11.0,0.0,1000-1059,0.0,641.0
152048,2,2,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,1085.0,1085.0,1800-1859,1077.0,1077.0,2100-2159,0.0,731.0
529572,30,2,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-6.0,0.0,1600-1659,1.0,1.0,1900-1959,0.0,731.0
397873,10,3,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-4.0,0.0,1000-1059,-4.0,0.0,1500-1559,0.0,1199.0
156609,16,2,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,2.0,2.0,1500-1559,-18.0,0.0,2000-2059,0.0,1199.0
385662,28,7,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-5.0,0.0,0900-0959,-12.0,0.0,1200-1259,0.0,641.0
59759,21,7,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,-6.0,0.0,0600-0659,-7.0,0.0,0700-0759,0.0,1199.0
424690,4,4,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,1100-1159,-10.0,0.0,1200-1259,0.0,641.0
493680,16,2,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-12.0,0.0,0001-0559,-14.0,0.0,0700-0759,0.0,731.0
462943,15,1,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,173.0,173.0,0700-0759,192.0,192.0,1000-1059,0.0,641.0
493672,8,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,24.0,24.0,0001-0559,15.0,15.0,0600-0659,0.0,731.0
151276,8,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,0800-0859,-14.0,0.0,0900-0959,0.0,1199.0
524144,1,1,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,25.0,25.0,1800-1859,22.0,22.0,2000-2059,0.0,641.0
237210,19,5,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,11.0,11.0,2200-2259,-15.0,0.0,2300-2359,0.0,641.0
493691,27,6,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-8.0,0.0,0001-0559,-13.0,0.0,0700-0759,0.0,731.0
233500,7,7,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,5.0,5.0,0800-0859,-14.0,0.0,1200-1259,0.0,1199.0
458565,19,5,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,0.0,0.0,1400-1459,0.0,0.0,1700-1759,0.0,641.0
484129,5,5,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-8.0,0.0,1600-1659,-13.0,0.0,1700-1759,0.0,731.0
52866,19,5,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,16.0,16.0,1700-1759,15.0,15.0,1900-1959,0.0,1199.0
180053,28,7,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-3.0,0.0,1600-1659,-10.0,0.0,2100-2159,0.0,1199.0
46647,11,4,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,0600-0659,-3.0,0.0,0800-0859,0.0,1199.0
47564,11,4,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,26.0,26.0,1900-1959,14.0,14.0,2300-2359,0.0,1199.0
484177,22,1,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,0.0,0.0,1200-1259,-3.0,0.0,1500-1559,0.0,731.0
105039,8,1,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,14.0,14.0,1500-1559,34.0,34.0,1900-1959,0.0,1199.0
392062,25,4,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,0.0,0.0,1300-1359,1.0,1.0,1600-1659,0.0,641.0
517312,4,4,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-5.0,0.0,1600-1659,-20.0,0.0,1700-1759,0.0,641.0
220083,17,3,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,106.0,106.0,0900-0959,104.0,104.0,1200-1259,0.0,731.0
385948,28,7,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-7.0,0.0,2000-2059,-16.0,0.0,2300-2359,0.0,641.0
236400,1,1,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,36.0,36.0,2100-2159,26.0,26.0,2300-2359,0.0,1199.0
458559,13,6,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,27.0,27.0,1400-1459,26.0,26.0,1700-1759,0.0,641.0
195456,5,5,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1700-1759,-17.0,0.0,1800-1859,0.0,731.0
517295,7,7,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,67.0,67.0,1800-1859,60.0,60.0,2100-2159,0.0,641.0
180014,21,7,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,1000-1059,-7.0,0.0,1300-1359,0.0,731.0
493676,12,5,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-7.0,0.0,0001-0559,11.0,11.0,0700-0759,0.0,731.0
419285,17,3,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-8.0,0.0,1000-1059,-21.0,0.0,1500-1559,0.0,1199.0
507258,27,6,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,17.0,17.0,0600-0659,26.0,26.0,0900-0959,0.0,641.0
179289,4,4,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,0.0,0.0,2200-2259,-8.0,0.0,0001-0559,0.0,731.0
21249,10,3,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,0001-0559,-12.0,0.0,1000-1059,0.0,1199.0
371018,30,2,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-4.0,0.0,0900-0959,-6.0,0.0,1200-1259,0.0,641.0
527948,31,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-8.0,0.0,1000-1059,-20.0,0.0,1300-1359,0.0,641.0
152017,6,6,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,0800-0859,13.0,13.0,0900-0959,0.0,731.0
474213,25,4,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-2.0,0.0,0001-0559,9.0,9.0,0800-0859,0.0,641.0
174772,13,6,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1100-1159,13.0,13.0,1300-1359,0.0,731.0
229424,18,4,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-9.0,0.0,1000-1059,-7.0,0.0,1100-1159,0.0,641.0
484379,6,6,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-9.0,0.0,0900-0959,-31.0,0.0,1200-1259,0.0,641.0
220937,11,4,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,32.0,32.0,1100-1159,35.0,35.0,1400-1459,0.0,731.0
463373,16,2,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-4.0,0.0,0700-0759,-5.0,0.0,0900-0959,0.0,731.0
517293,3,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,7.0,7.0,1800-1859,5.0,5.0,2100-2159,0.0,641.0
426036,3,3,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,1300-1359,-20.0,0.0,1400-1459,0.0,641.0
515931,18,4,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,0.0,0.0,0800-0859,-5.0,0.0,1100-1159,0.0,731.0
8341,3,3,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,1.0,1.0,1200-1259,-15.0,0.0,1300-1359,0.0,1199.0
274607,31,3,NK,NK,NK,DFW,TX,Texas,ATL,GA,Georgia,26.0,26.0,1800-1859,23.0,23.0,2100-2159,0.0,731.0
463382,25,4,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-2.0,0.0,0700-0759,21.0,21.0,0900-0959,0.0,731.0
220946,20,6,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,20.0,20.0,1100-1159,6.0,6.0,1400-1459,0.0,731.0
2597,9,2,UA,YV,YV,DFW,TX,Texas,DEN,CO,Colorado,-3.0,0.0,0700-0759,3.0,3.0,0800-0859,0.0,641.0
156601,8,1,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-4.0,0.0,1500-1559,8.0,8.0,2000-2059,0.0,1199.0
458571,25,4,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,145.0,145.0,1400-1459,146.0,146.0,1700-1759,0.0,641.0
233498,4,4,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-6.0,0.0,0600-0659,-11.0,0.0,1100-1159,0.0,1199.0
16866,9,2,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,34.0,34.0,1700-1759,27.0,27.0,1900-1959,0.0,1199.0
166562,7,7,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,3.0,3.0,0800-0859,-33.0,0.0,1300-1359,0.0,1199.0
470262,3,3,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,3.0,3.0,0700-0759,-3.0,0.0,1000-1059,0.0,731.0
527931,14,7,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,4.0,4.0,1000-1059,-3.0,0.0,1300-1359,0.0,641.0
528016,11,4,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,38.0,38.0,1000-1059,29.0,29.0,1100-1159,0.0,641.0
424945,3,3,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-9.0,0.0,1600-1659,-6.0,0.0,1800-1859,0.0,641.0
274660,22,1,NK,NK,NK,ATL,GA,Georgia,DFW,TX,Texas,40.0,40.0,1700-1759,39.0,39.0,1900-1959,0.0,731.0
195452,3,3,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-2.0,0.0,1700-1759,-19.0,0.0,1800-1859,0.0,731.0
236240,7,7,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,40.0,40.0,1900-1959,36.0,36.0,2200-2259,0.0,641.0
462948,20,6,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-7.0,0.0,0700-0759,-25.0,0.0,1000-1059,0.0,641.0
390770,25,4,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,70.0,70.0,1300-1359,77.0,77.0,1800-1859,0.0,1199.0
416935,19,5,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,7.0,7.0,1100-1159,-7.0,0.0,1200-1259,0.0,641.0
233523,31,3,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,1600-1659,3.0,3.0,2100-2159,0.0,1199.0
174394,21,7,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-4.0,0.0,0001-0559,-14.0,0.0,0900-0959,0.0,731.0
463360,3,3,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-4.0,0.0,0700-0759,9.0,9.0,0800-0859,0.0,731.0
393660,13,6,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,,,1300-1359,,,1400-1459,1.0,641.0
176965,28,7,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,10.0,10.0,1700-1759,0.0,0.0,1900-1959,0.0,1199.0
156613,20,6,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,4.0,4.0,1500-1559,-12.0,0.0,2000-2059,0.0,1199.0
510720,15,1,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,0.0,0.0,1600-1659,-4.0,0.0,1900-1959,0.0,641.0
381326,13,6,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,0800-0859,4.0,4.0,1000-1059,0.0,641.0
152016,5,5,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,12.0,12.0,1000-1059,-8.0,0.0,1400-1459,0.0,731.0
529571,29,1,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-7.0,0.0,1600-1659,-21.0,0.0,1900-1959,0.0,731.0
510710,5,5,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-4.0,0.0,1600-1659,0.0,0.0,1900-1959,0.0,641.0
152819,22,1,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-2.0,0.0,1300-1359,4.0,4.0,1700-1759,0.0,1199.0
236290,15,1,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,269.0,269.0,1900-1959,259.0,259.0,2200-2259,0.0,641.0
274649,11,4,NK,NK,NK,ATL,GA,Georgia,DFW,TX,Texas,96.0,96.0,1400-1459,106.0,106.0,1500-1559,0.0,731.0
149672,7,7,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,0.0,0.0,1600-1659,-25.0,0.0,1900-1959,0.0,731.0
368651,31,3,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-13.0,0.0,1300-1359,-13.0,0.0,1800-1859,0.0,1199.0
529526,2,2,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,134.0,134.0,2000-2059,123.0,123.0,2100-2159,0.0,731.0
406390,10,3,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-1.0,0.0,1300-1359,-6.0,0.0,1600-1659,0.0,641.0
174806,30,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,0.0,0.0,1100-1159,-11.0,0.0,1300-1359,0.0,731.0
152831,28,7,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-2.0,0.0,1300-1359,-18.0,0.0,1700-1759,0.0,1199.0
484532,1,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-9.0,0.0,1800-1859,-17.0,0.0,1900-1959,0.0,731.0
515911,29,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,4.0,4.0,1200-1259,-14.0,0.0,1300-1359,0.0,731.0
151274,6,6,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,1.0,1.0,0800-0859,-13.0,0.0,0900-0959,0.0,1199.0
229419,13,6,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-5.0,0.0,1400-1459,-13.0,0.0,1600-1659,0.0,641.0
458557,11,4,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,2.0,2.0,1400-1459,-5.0,0.0,1700-1759,0.0,641.0
527959,18,4,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,17.0,17.0,0800-0859,10.0,10.0,0900-0959,0.0,641.0
195451,2,2,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-5.0,0.0,1900-1959,-15.0,0.0,2200-2259,0.0,731.0
515936,23,2,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-5.0,0.0,0800-0859,-6.0,0.0,1100-1159,0.0,731.0
173537,23,2,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,80.0,80.0,0800-0859,63.0,63.0,1300-1359,0.0,1199.0
179284,30,2,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-3.0,0.0,0600-0659,-4.0,0.0,1100-1159,0.0,1199.0
174783,18,4,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-6.0,0.0,1400-1459,-26.0,0.0,1700-1759,0.0,731.0
484182,27,6,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,24.0,24.0,1200-1259,16.0,16.0,1500-1559,0.0,731.0
500850,24,3,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,11.0,11.0,2100-2159,-3.0,0.0,2200-2259,0.0,641.0
458554,8,1,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,100.0,100.0,1400-1459,112.0,112.0,1700-1759,0.0,641.0
407539,9,2,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,154.0,154.0,0900-0959,144.0,144.0,1200-1259,0.0,641.0
500837,11,4,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,2.0,2.0,2100-2159,9.0,9.0,2200-2259,0.0,641.0
105040,8,1,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,46.0,46.0,1900-1959,47.0,47.0,2300-2359,0.0,1199.0
371729,30,2,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-3.0,0.0,1300-1359,-4.0,0.0,1600-1659,0.0,641.0
179295,10,3,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-6.0,0.0,2200-2259,-4.0,0.0,0001-0559,0.0,731.0
387461,27,6,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,,,0900-0959,,,1200-1259,1.0,641.0
233510,18,4,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,54.0,54.0,1600-1659,36.0,36.0,2100-2159,0.0,1199.0
153900,9,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,136.0,136.0,1800-1859,132.0,132.0,1900-1959,0.0,731.0
150629,12,5,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,0.0,0.0,0700-0759,4.0,4.0,1200-1259,0.0,1199.0
528018,13,6,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,50.0,50.0,1000-1059,63.0,63.0,1100-1159,0.0,641.0
484389,16,2,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,3.0,3.0,0900-0959,-11.0,0.0,1200-1259,0.0,641.0
229432,26,5,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-5.0,0.0,1000-1059,-19.0,0.0,1100-1159,0.0,641.0
462949,21,7,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-1.0,0.0,0700-0759,-20.0,0.0,1000-1059,0.0,641.0
86477,22,1,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,1100-1159,-25.0,0.0,1200-1259,0.0,1199.0
233662,28,7,F9,F9,F9,ATL,GA,Georgia,DFW,TX,Texas,36.0,36.0,2000-2059,21.0,21.0,2200-2259,0.0,731.0
484560,29,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1800-1859,-13.0,0.0,1900-1959,0.0,731.0
229407,1,1,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-11.0,0.0,1400-1459,-14.0,0.0,1600-1659,0.0,641.0
74706,6,6,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,15.0,15.0,1300-1359,10.0,10.0,1700-1759,0.0,1199.0
517322,14,7,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,5.0,5.0,1600-1659,25.0,25.0,1700-1759,0.0,641.0
236222,20,6,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,62.0,62.0,1600-1659,47.0,47.0,1700-1759,0.0,641.0
484390,17,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-5.0,0.0,0900-0959,-30.0,0.0,1200-1259,0.0,641.0
220154,25,4,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,6.0,6.0,0800-0859,-5.0,0.0,1100-1159,0.0,731.0
507242,11,4,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,12.0,12.0,0600-0659,22.0,22.0,0900-0959,0.0,641.0
507232,1,1,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-3.0,0.0,0600-0659,16.0,16.0,0900-0959,0.0,641.0
419146,17,3,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,1600-1659,-3.0,0.0,1800-1859,0.0,641.0
179297,12,5,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-2.0,0.0,2200-2259,7.0,7.0,0001-0559,0.0,731.0
484416,19,5,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-9.0,0.0,0700-0759,-6.0,0.0,0800-0859,0.0,641.0
237213,22,1,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,19.0,19.0,2100-2159,-12.0,0.0,2300-2359,0.0,641.0
220957,31,3,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,2.0,2.0,1100-1159,-1.0,0.0,1400-1459,0.0,731.0
372858,29,1,UA,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-6.0,0.0,0800-0859,-4.0,0.0,1000-1059,0.0,1199.0
195745,29,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,25.0,25.0,0800-0859,7.0,7.0,1000-1059,0.0,731.0
515919,6,6,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,5.0,5.0,0800-0859,3.0,3.0,1100-1159,0.0,731.0
101039,7,7,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,71.0,71.0,1900-1959,68.0,68.0,0001-0559,0.0,1199.0
383930,1,1,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,30.0,30.0,1000-1059,17.0,17.0,1500-1559,0.0,1199.0
180007,15,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,0.0,0.0,0700-0759,110.0,110.0,0800-0859,0.0,731.0
484128,4,4,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1600-1659,-18.0,0.0,1700-1759,0.0,731.0
173538,24,3,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-4.0,0.0,0800-0859,15.0,15.0,1300-1359,0.0,1199.0
156366,29,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,1500-1559,-7.0,0.0,1600-1659,0.0,1199.0
236024,25,4,F9,F9,F9,DFW,TX,Texas,ATL,GA,Georgia,-2.0,0.0,0600-0659,-11.0,0.0,0900-0959,0.0,731.0
401468,23,2,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-4.0,0.0,1300-1359,-2.0,0.0,1800-1859,0.0,1199.0
236229,27,6,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,16.0,16.0,1600-1659,8.0,8.0,1700-1759,0.0,641.0
402717,23,2,UA,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-6.0,0.0,1600-1659,-5.0,0.0,1700-1759,0.0,1199.0
233511,19,5,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,26.0,26.0,1600-1659,4.0,4.0,2100-2159,0.0,1199.0
458551,5,5,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-5.0,0.0,1200-1259,-10.0,0.0,1500-1559,0.0,641.0
195743,27,6,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,18.0,18.0,0800-0859,22.0,22.0,1000-1059,0.0,731.0
179299,14,7,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,0.0,0.0,2200-2259,26.0,26.0,0001-0559,0.0,731.0
26335,18,4,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,-5.0,0.0,0600-0659,-11.0,0.0,0800-0859,0.0,1199.0
3153,8,1,UA,YV,YV,DFW,TX,Texas,DEN,CO,Colorado,290.0,290.0,0001-0559,330.0,330.0,0700-0759,0.0,641.0
484546,15,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,79.0,79.0,1800-1859,79.0,79.0,1900-1959,0.0,731.0
80975,14,7,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,,,1600-1659,,,2000-2059,1.0,1199.0
233490,23,2,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,-11.0,0.0,2200-2259,-45.0,0.0,2300-2359,0.0,1199.0
517316,8,1,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,25.0,25.0,1600-1659,6.0,6.0,1700-1759,0.0,641.0
180010,18,4,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,1.0,1.0,1000-1059,-14.0,0.0,1300-1359,0.0,731.0
229414,8,1,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,39.0,39.0,1400-1459,49.0,49.0,1600-1659,0.0,641.0
152807,16,2,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,1300-1359,-11.0,0.0,1700-1759,0.0,1199.0
233520,28,7,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,1600-1659,-2.0,0.0,2100-2159,0.0,1199.0
484383,10,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-6.0,0.0,0900-0959,-30.0,0.0,1200-1259,0.0,641.0
493037,7,7,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,14.0,14.0,2000-2059,7.0,7.0,2300-2359,0.0,731.0
400918,23,2,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-7.0,0.0,1600-1659,-6.0,0.0,1800-1859,0.0,641.0
