,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
500725,21,7,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,-11.0,0.0,0600-0659,-25.0,0.0,1100-1159,0.0,1337.0
236289,13,6,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,4.0,4.0,1900-1959,-12.0,0.0,2200-2259,0.0,641.0
419112,17,3,UA,UA,ORD,IL,Illinois,ATL,GA,Georgia,-1.0,0.0,1000-1059,-18.0,0.0,1400-1459,0.0,606.0
51494,12,5,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,95.0,95.0,1900-1959,115.0,115.0,2200-2259,0.0,888.0
505735,28,7,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-3.0,0.0,0700-0759,-14.0,0.0,0900-0959,0.0,936.0
152813,19,5,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,18.0,18.0,1300-1359,-5.0,0.0,1700-1759,0.0,1199.0
529582,9,2,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,21.0,21.0,2100-2159,25.0,25.0,2300-2359,0.0,1337.0
225703,1,1,F9,F9,CLT,NC,North Carolina,DEN,CO,Colorado,-1.0,0.0,1100-1159,-15.0,0.0,1300-1359,0.0,1337.0
479610,3,3,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-4.0,0.0,1300-1359,-24.0,0.0,1400-1459,0.0,599.0
468791,12,5,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,13.0,13.0,1800-1859,43.0,43.0,2000-2059,0.0,1337.0
307996,6,6,AA,OH,CLT,NC,North Carolina,ATL,GA,Georgia,55.0,55.0,1600-1659,66.0,66.0,1800-1859,0.0,226.0
427086,31,3,UA,YV,DFW,TX,Texas,DEN,CO,Colorado,-3.0,0.0,0700-0759,-20.0,0.0,0800-0859,0.0,641.0
195456,5,5,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1700-1759,-17.0,0.0,1800-1859,0.0,731.0
467031,31,3,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,5.0,5.0,1200-1259,-3.0,0.0,1600-1659,0.0,936.0
372594,29,1,UA,UA,ORD,IL,Illinois,DFW,TX,Texas,-6.0,0.0,0700-0759,-31.0,0.0,0900-0959,0.0,802.0
156641,15,1,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,15.0,15.0,1300-1359,27.0,27.0,1400-1459,0.0,1199.0
500778,14,7,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,4.0,4.0,0001-0559,-19.0,0.0,0800-0859,0.0,936.0
489309,6,6,AA,AA,ATL,GA,Georgia,ORD,IL,Illinois,-4.0,0.0,0600-0659,-21.0,0.0,0700-0759,0.0,606.0
417904,18,4,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,-4.0,0.0,0800-0859,-3.0,0.0,1100-1159,0.0,888.0
480018,9,2,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,38.0,38.0,2300-2359,7.0,7.0,0001-0559,0.0,1337.0
304602,11,4,AA,OH,ATL,GA,Georgia,CLT,NC,North Carolina,-12.0,0.0,1800-1859,-18.0,0.0,2000-2059,0.0,226.0
484582,20,6,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,51.0,51.0,1400-1459,38.0,38.0,1700-1759,0.0,731.0
495405,18,4,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,45.0,45.0,0700-0759,31.0,31.0,0800-0859,0.0,599.0
156358,21,7,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-3.0,0.0,1500-1559,-20.0,0.0,1600-1659,0.0,1199.0
171207,6,6,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,8.0,8.0,1600-1659,-2.0,0.0,1700-1759,0.0,606.0
484565,3,3,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,63.0,63.0,1400-1459,61.0,61.0,1700-1759,0.0,731.0
500524,25,4,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,27.0,27.0,1800-1859,5.0,5.0,2100-2159,0.0,802.0
493706,11,4,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,-10.0,0.0,0001-0559,-29.0,0.0,0900-0959,0.0,888.0
402183,23,2,UA,UA,ORD,IL,Illinois,DFW,TX,Texas,-5.0,0.0,0900-0959,18.0,18.0,1200-1259,0.0,802.0
180265,1,1,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,1100-1159,-19.0,0.0,1600-1659,0.0,1199.0
190796,20,6,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,23.0,23.0,1700-1759,43.0,43.0,1800-1859,0.0,226.0
492854,25,4,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,3.0,3.0,1600-1659,-8.0,0.0,1800-1859,0.0,936.0
210651,24,3,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-2.0,0.0,0700-0759,-7.0,0.0,0800-0859,0.0,606.0
226865,30,2,F9,F9,ORD,IL,Illinois,ATL,GA,Georgia,-10.0,0.0,2200-2259,-31.0,0.0,0001-0559,0.0,606.0
209592,28,7,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,7.0,7.0,1200-1259,-13.0,0.0,1500-1559,0.0,606.0
493671,7,7,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-8.0,0.0,0001-0559,-2.0,0.0,0700-0759,0.0,731.0
152968,7,7,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,2.0,2.0,0001-0559,-10.0,0.0,0800-0859,0.0,731.0
470915,16,2,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,54.0,54.0,1600-1659,48.0,48.0,1900-1959,0.0,802.0
276367,4,4,NK,NK,CLT,NC,North Carolina,ORD,IL,Illinois,0.0,0.0,0900-0959,0.0,0.0,1000-1059,0.0,599.0
508819,12,5,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,149.0,149.0,0700-0759,191.0,191.0,0900-0959,0.0,599.0
515927,14,7,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-4.0,0.0,0800-0859,-15.0,0.0,1100-1159,0.0,731.0
209547,4,4,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,0.0,0.0,0900-0959,17.0,17.0,1000-1059,0.0,606.0
421264,5,5,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,5.0,5.0,1100-1159,6.0,6.0,1400-1459,0.0,888.0
422065,5,5,UA,UA,CLT,NC,North Carolina,ORD,IL,Illinois,-1.0,0.0,1800-1859,-12.0,0.0,1900-1959,0.0,599.0
188626,23,2,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,44.0,44.0,2200-2259,34.0,34.0,2300-2359,0.0,226.0
233475,4,4,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,20.0,20.0,2100-2159,-16.0,0.0,2300-2359,0.0,1199.0
488805,6,6,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,18.0,18.0,1000-1059,31.0,31.0,1300-1359,0.0,599.0
410140,8,1,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,-4.0,0.0,2000-2059,14.0,14.0,0001-0559,0.0,888.0
500788,24,3,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,0.0,0.0,0001-0559,-6.0,0.0,0800-0859,0.0,936.0
229430,24,3,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,1000-1059,-35.0,0.0,1100-1159,0.0,641.0
194536,26,5,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1300-1359,-9.0,0.0,1500-1559,0.0,731.0
404485,22,1,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,6.0,6.0,1100-1159,-9.0,0.0,1200-1259,0.0,641.0
500511,12,5,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,60.0,60.0,1800-1859,60.0,60.0,2100-2159,0.0,802.0
296012,5,5,AA,OH,CLT,NC,North Carolina,ATL,GA,Georgia,-1.0,0.0,0900-0959,-10.0,0.0,1100-1159,0.0,226.0
500503,4,4,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,40.0,40.0,1800-1859,25.0,25.0,2100-2159,0.0,802.0
463376,19,5,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-6.0,0.0,0700-0759,-10.0,0.0,0900-0959,0.0,731.0
67247,29,1,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,7.0,7.0,1900-1959,-5.0,0.0,2300-2359,0.0,1199.0
525412,9,2,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,31.0,31.0,1100-1159,23.0,23.0,1200-1259,0.0,599.0
493719,25,4,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,-8.0,0.0,0001-0559,15.0,15.0,0900-0959,0.0,888.0
149695,30,2,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-4.0,0.0,1800-1859,4.0,4.0,2100-2159,0.0,731.0
411730,7,7,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,-3.0,0.0,2100-2159,-9.0,0.0,2300-2359,0.0,888.0
395513,12,5,UA,UA,ORD,IL,Illinois,DFW,TX,Texas,,,1200-1259,,,1500-1559,1.0,802.0
400611,24,3,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,74.0,74.0,1500-1559,67.0,67.0,1600-1659,0.0,606.0
156647,20,6,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-5.0,0.0,1600-1659,-13.0,0.0,2100-2159,0.0,1199.0
467018,18,4,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-1.0,0.0,1200-1259,-19.0,0.0,1600-1659,0.0,936.0
517462,14,7,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,40.0,40.0,1000-1059,0.0,0.0,1500-1559,0.0,1337.0
202777,8,1,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,27.0,27.0,1900-1959,12.0,12.0,2000-2059,0.0,226.0
462959,31,3,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-12.0,0.0,0700-0759,-18.0,0.0,1000-1059,0.0,641.0
291920,29,1,NK,NK,ORD,IL,Illinois,ATL,GA,Georgia,14.0,14.0,2000-2059,-9.0,0.0,2300-2359,0.0,606.0
457425,13,6,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-5.0,0.0,1800-1859,-2.0,0.0,2000-2059,0.0,936.0
153918,31,3,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,0.0,0.0,1800-1859,-18.0,0.0,1900-1959,0.0,731.0
205394,29,1,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-3.0,0.0,0600-0659,-25.0,0.0,0700-0759,0.0,226.0
171221,13,6,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,61.0,61.0,1500-1559,47.0,47.0,1600-1659,0.0,606.0
107768,15,1,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,,,1200-1259,,,1500-1559,1.0,888.0
220089,30,2,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-7.0,0.0,0900-0959,-22.0,0.0,1200-1259,0.0,731.0
495386,30,2,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-9.0,0.0,0001-0559,-18.0,0.0,0800-0859,0.0,599.0
500724,20,6,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,-10.0,0.0,0600-0659,-35.0,0.0,1100-1159,0.0,1337.0
9380,3,3,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,-3.0,0.0,0001-0559,1.0,1.0,1000-1059,0.0,1199.0
485864,15,1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,200.0,200.0,1200-1259,226.0,226.0,1400-1459,0.0,802.0
190127,16,2,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-2.0,0.0,1800-1859,-7.0,0.0,1900-1959,0.0,606.0
6430,2,2,UA,YV,DFW,TX,Texas,DEN,CO,Colorado,-2.0,0.0,0001-0559,1.0,1.0,0700-0759,0.0,641.0
159967,20,6,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-1.0,0.0,2100-2159,-7.0,0.0,2200-2259,0.0,606.0
110438,16,2,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,0700-0759,1.0,1.0,0800-0859,0.0,1199.0
93771,30,2,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,-6.0,0.0,1400-1459,-11.0,0.0,1900-1959,0.0,1199.0
210661,29,1,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,0.0,0.0,0900-0959,-19.0,0.0,1200-1259,0.0,606.0
171210,7,7,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,1.0,1.0,1800-1859,-17.0,0.0,2100-2159,0.0,606.0
488607,13,6,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,17.0,17.0,1900-1959,16.0,16.0,2200-2259,0.0,731.0
151274,6,6,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,1.0,1.0,0800-0859,-13.0,0.0,0900-0959,0.0,1199.0
506366,1,1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,1.0,1.0,2000-2059,-14.0,0.0,2100-2159,0.0,599.0
159949,2,2,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,0.0,0.0,2200-2259,-2.0,0.0,2300-2359,0.0,606.0
525425,22,1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-6.0,0.0,1100-1159,-25.0,0.0,1200-1259,0.0,599.0
420989,5,5,UA,UA,CLT,NC,North Carolina,ORD,IL,Illinois,-6.0,0.0,0600-0659,-18.0,0.0,0700-0759,0.0,599.0
456380,11,4,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-6.0,0.0,0800-0859,-18.0,0.0,1100-1159,0.0,802.0
529533,14,7,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-10.0,0.0,2000-2059,-2.0,0.0,2100-2159,0.0,731.0
96403,31,3,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,1000-1059,-33.0,0.0,1200-1259,0.0,1199.0
426536,3,3,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-9.0,0.0,1700-1759,-8.0,0.0,1900-1959,0.0,802.0
452069,2,2,DL,9E,ATL,GA,Georgia,CLT,NC,North Carolina,-2.0,0.0,1500-1559,-9.0,0.0,1600-1659,0.0,226.0
520569,23,2,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,-7.0,0.0,1100-1159,-32.0,0.0,1200-1259,0.0,226.0
403415,22,1,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,-1.0,0.0,1700-1759,-2.0,0.0,2100-2159,0.0,888.0
525420,17,3,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,164.0,164.0,1100-1159,162.0,162.0,1200-1259,0.0,599.0
524149,6,6,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-2.0,0.0,1800-1859,-9.0,0.0,1900-1959,0.0,641.0
496457,22,1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,7.0,7.0,2000-2059,-15.0,0.0,2300-2359,0.0,802.0
207780,4,4,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,1000-1059,-26.0,0.0,1200-1259,0.0,731.0
503168,2,2,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,10.0,10.0,2200-2259,10.0,10.0,2300-2359,0.0,641.0
204515,26,5,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,1.0,1.0,0001-0559,3.0,3.0,0800-0859,0.0,606.0
105214,8,1,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,8.0,8.0,0900-0959,3.0,3.0,1300-1359,0.0,888.0
41899,2,2,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,0600-0659,-11.0,0.0,0800-0859,0.0,1199.0
503173,11,4,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,6.0,6.0,2200-2259,17.0,17.0,2300-2359,0.0,641.0
277658,28,7,NK,NK,ATL,GA,Georgia,ORD,IL,Illinois,-8.0,0.0,0700-0759,-32.0,0.0,0800-0859,0.0,606.0
205388,22,1,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-5.0,0.0,0600-0659,5.0,5.0,0700-0759,0.0,226.0
515908,26,5,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,4.0,4.0,1200-1259,-10.0,0.0,1300-1359,0.0,731.0
484577,15,1,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,95.0,95.0,1400-1459,84.0,84.0,1700-1759,0.0,731.0
63524,28,7,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,-1.0,0.0,1000-1059,-6.0,0.0,1400-1459,0.0,888.0
374451,28,7,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,,,1000-1059,,,1200-1259,1.0,888.0
152058,7,7,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-8.0,0.0,1800-1859,-22.0,0.0,2100-2159,0.0,731.0
500830,4,4,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-7.0,0.0,2100-2159,3.0,3.0,2200-2259,0.0,641.0
386465,27,6,UA,UA,CLT,NC,North Carolina,ORD,IL,Illinois,-5.0,0.0,0600-0659,-21.0,0.0,0700-0759,0.0,599.0
304134,3,3,AA,OH,ATL,GA,Georgia,CLT,NC,North Carolina,-3.0,0.0,1300-1359,-6.0,0.0,1500-1559,0.0,226.0
516199,27,6,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,-4.0,0.0,1300-1359,-34.0,0.0,1500-1559,0.0,1337.0
466883,20,6,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,23.0,23.0,1300-1359,7.0,7.0,1500-1559,0.0,936.0
412934,6,6,UA,UA,ORD,IL,Illinois,CLT,NC,North Carolina,1.0,1.0,1800-1859,-3.0,0.0,2100-2159,0.0,599.0
70797,5,5,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,4.0,4.0,1600-1659,-3.0,0.0,2100-2159,0.0,1199.0
462954,26,5,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-5.0,0.0,0700-0759,4.0,4.0,1000-1059,0.0,641.0
159966,19,5,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-11.0,0.0,2100-2159,-12.0,0.0,2200-2259,0.0,606.0
488596,2,2,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,11.0,11.0,1900-1959,15.0,15.0,2200-2259,0.0,731.0
462949,21,7,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-1.0,0.0,0700-0759,-20.0,0.0,1000-1059,0.0,641.0
500761,28,7,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-6.0,0.0,0600-0659,-23.0,0.0,0900-0959,0.0,802.0
184209,20,6,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,-3.0,0.0,0800-0859,-33.0,0.0,1100-1159,0.0,606.0
226816,12,5,F9,F9,ATL,GA,Georgia,ORD,IL,Illinois,-1.0,0.0,0600-0659,39.0,39.0,0700-0759,0.0,606.0
275726,12,5,NK,NK,DFW,TX,Texas,CLT,NC,North Carolina,-2.0,0.0,0800-0859,16.0,16.0,1200-1259,0.0,936.0
466137,13,6,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,34.0,34.0,1000-1059,27.0,27.0,1400-1459,0.0,888.0
495364,8,1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-10.0,0.0,0001-0559,-5.0,0.0,0800-0859,0.0,599.0
495285,21,7,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-4.0,0.0,1300-1359,2.0,2.0,1600-1659,0.0,802.0
403005,22,1,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,-7.0,0.0,0900-0959,-8.0,0.0,1300-1359,0.0,888.0
225710,15,1,F9,F9,CLT,NC,North Carolina,DEN,CO,Colorado,96.0,96.0,1800-1859,84.0,84.0,2100-2159,0.0,1337.0
461002,17,3,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,2.0,2.0,2200-2259,-12.0,0.0,0001-0559,0.0,936.0
40707,1,1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,33.0,33.0,1400-1459,1.0,1.0,1600-1659,0.0,888.0
152015,5,5,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-4.0,0.0,0800-0859,19.0,19.0,0900-0959,0.0,731.0
500746,13,6,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-2.0,0.0,0600-0659,39.0,39.0,0900-0959,0.0,802.0
277644,14,7,NK,NK,ATL,GA,Georgia,ORD,IL,Illinois,2.0,2.0,0700-0759,2.0,2.0,0800-0859,0.0,606.0
149691,26,5,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,13.0,13.0,1800-1859,4.0,4.0,2100-2159,0.0,731.0
502256,20,6,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-9.0,0.0,1600-1659,-10.0,0.0,1900-1959,0.0,599.0
467744,8,1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-2.0,0.0,0900-0959,26.0,26.0,1100-1159,0.0,936.0
16865,9,2,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,0700-0759,-21.0,0.0,0800-0859,0.0,1199.0
217976,22,1,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,1.0,1.0,1200-1259,-11.0,0.0,1300-1359,0.0,226.0
432145,22,1,UA,YV,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,0001-0559,-21.0,0.0,0700-0759,0.0,641.0
479635,28,7,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,59.0,59.0,1300-1359,40.0,40.0,1400-1459,0.0,599.0
416130,19,5,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,12.0,12.0,1400-1459,20.0,20.0,1600-1659,0.0,802.0
151291,23,2,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,0800-0859,-25.0,0.0,0900-0959,0.0,1199.0
500502,3,3,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,0.0,0.0,1800-1859,0.0,0.0,2100-2159,0.0,802.0
185515,17,3,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,0.0,0.0,0900-0959,-28.0,0.0,1000-1059,0.0,226.0
190792,30,2,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,-6.0,0.0,0700-0759,-19.0,0.0,1000-1059,0.0,606.0
493679,15,1,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-10.0,0.0,0001-0559,7.0,7.0,0700-0759,0.0,731.0
2049,10,3,UA,YV,DEN,CO,Colorado,DFW,TX,Texas,14.0,14.0,1700-1759,-8.0,0.0,2000-2059,0.0,641.0
204207,8,1,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,3.0,3.0,1700-1759,-8.0,0.0,1800-1859,0.0,226.0
527942,25,4,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-8.0,0.0,1000-1059,-30.0,0.0,1300-1359,0.0,641.0
467269,29,1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,33.0,33.0,1800-1859,27.0,27.0,2200-2259,0.0,936.0
392619,13,6,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,-2.0,0.0,0600-0659,-5.0,0.0,0800-0859,0.0,606.0
226128,27,6,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-6.0,0.0,0001-0559,7.0,7.0,1000-1059,0.0,1199.0
528020,15,1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,,,1000-1059,,,1100-1159,1.0,641.0
505894,2,2,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-6.0,0.0,0600-0659,5.0,5.0,0800-0859,0.0,802.0
307998,8,1,AA,OH,CLT,NC,North Carolina,ATL,GA,Georgia,-3.0,0.0,1600-1659,-9.0,0.0,1800-1859,0.0,226.0
174809,31,3,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,1400-1459,-15.0,0.0,1700-1759,0.0,731.0
217900,12,5,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,-3.0,0.0,1500-1559,-13.0,0.0,1700-1759,0.0,226.0
151298,30,2,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-3.0,0.0,0800-0859,19.0,19.0,0900-0959,0.0,1199.0
493948,25,4,AA,AA,ORD,IL,Illinois,ATL,GA,Georgia,-3.0,0.0,1800-1859,13.0,13.0,2200-2259,0.0,606.0
500834,8,1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,26.0,26.0,2100-2159,67.0,67.0,2200-2259,0.0,641.0
478287,25,4,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-3.0,0.0,1500-1559,0.0,0.0,1900-1959,0.0,936.0
465856,29,1,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,-6.0,0.0,1500-1559,-20.0,0.0,1700-1759,0.0,1337.0
372468,29,1,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,1.0,1.0,0600-0659,-7.0,0.0,0800-0859,0.0,606.0
378297,15,1,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,13.0,13.0,0800-0859,26.0,26.0,1100-1159,0.0,888.0
85342,21,7,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,-3.0,0.0,1100-1159,-20.0,0.0,1300-1359,0.0,888.0
528155,14,7,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,7.0,7.0,1100-1159,16.0,16.0,1300-1359,0.0,888.0
225723,30,2,F9,F9,CLT,NC,North Carolina,DEN,CO,Colorado,-10.0,0.0,1900-1959,-39.0,0.0,2100-2159,0.0,1337.0
375588,17,3,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,22.0,22.0,1300-1359,9.0,9.0,1400-1459,0.0,641.0
217868,15,1,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,124.0,124.0,0700-0759,97.0,97.0,0900-0959,0.0,226.0
461013,29,1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-4.0,0.0,2200-2259,-24.0,0.0,0001-0559,0.0,936.0
161925,28,7,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-1.0,0.0,1200-1259,-9.0,0.0,1300-1359,0.0,606.0
156637,13,6,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-1.0,0.0,1300-1359,23.0,23.0,1400-1459,0.0,1199.0
454916,23,2,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,-8.0,0.0,0700-0759,1.0,1.0,0900-0959,0.0,226.0
484569,7,7,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,10.0,10.0,1400-1459,-6.0,0.0,1700-1759,0.0,731.0
457435,23,2,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,13.0,13.0,1800-1859,18.0,18.0,2000-2059,0.0,936.0
209581,23,2,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,28.0,28.0,1000-1059,27.0,27.0,1100-1159,0.0,606.0
276388,5,5,NK,NK,ORD,IL,Illinois,CLT,NC,North Carolina,0.0,0.0,0700-0759,7.0,7.0,1000-1059,0.0,599.0
493194,15,1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,,,1000-1059,,,1200-1259,1.0,802.0
180035,7,7,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-5.0,0.0,1500-1559,-9.0,0.0,1700-1759,0.0,1199.0
86478,22,1,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,-1.0,0.0,0600-0659,-17.0,0.0,0800-0859,0.0,1199.0
